Detailed Country RD&D Budgets
COUNTRY,PRODUCT,FLOW,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
Germany,Total RD&D in Million USD (2010 prices and exch. rates),41 Nuclear fission,1400.212,1489.874,2112.240,952.354,1134.615,1122.375,696.660,400.491,323.130,268.234,285.657,288.266,141.648,120.832,99.510,97.813,76.958,54.805,52.650,29.539,34.099,23.911,42.281,34.367,34.072,31.111,35.501,37.577,42.415,94.011,94.746
Germany,Total RD&D in Million USD (2010 prices and exch. rates),411 Light water reactors (LWRs),141.305,265.445,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61.793,38.854,35.277,29.539,22.558,15.309,29.338,23.715,23.653,21.461,23.658,25.052,26.940,..,..
Germany,Total RD&D in Million USD (2010 prices and exch. rates),412 Other converter reactors,318.815,291.228,601.926,343.979,316.665,271.303,30.714,35.314,29.589,21.793,17.473,19.293,4.040,..,..,..,..,..,..,..,1.886,..,..,..,..,..,..,..,..,..,..
Germany,Total RD&D in Million USD (2010 prices and exch. rates),4121 Heavy water reactors (HWRs),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,Total RD&D in Million USD (2010 prices and exch. rates),4122 Other converter reactors,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,Total RD&D in Million USD (2010 prices and exch. rates),4129 Unallocated other converter reactors,318.815,291.228,601.926,343.979,316.665,271.303,30.714,35.314,29.589,21.793,17.473,19.293,4.040,..,..,..,..,..,..,..,1.886,..,..,..,..,..,..,..,..,..,..
Germany,Total RD&D in Million USD (2010 prices and exch. rates),413 Fuel cycle,371.366,438.521,423.367,173.091,236.052,249.168,208.135,185.234,94.348,57.000,61.426,52.861,29.188,23.450,14.956,17.946,15.164,15.950,17.375,..,9.657,8.603,12.943,10.650,10.419,9.650,11.842,12.526,13.523,..,..
Germany,Total RD&D in Million USD (2010 prices and exch. rates),4131 Fissile material recycling/reprocessing,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,Total RD&D in Million USD (2010 prices and exch. rates),4132 Nuclear waste management,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,Total RD&D in Million USD (2010 prices and exch. rates),4133 Other fuel cycle,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,Total RD&D in Million USD (2010 prices and exch. rates),4139 Unallocated fuel cycle,371.366,438.521,423.367,173.091,236.052,249.168,208.135,185.234,94.348,57.000,61.426,52.861,29.188,23.450,14.956,17.946,15.164,15.950,17.375,..,9.657,8.603,12.943,10.650,10.419,9.650,11.842,12.526,13.523,..,..
Germany,Total RD&D in Million USD (2010 prices and exch. rates),414 Nuclear supporting technologies,183.347,128.238,281.140,104.877,123.355,114.126,121.062,119.416,106.449,110.274,146.604,183.326,102.813,97.381,84.552,79.869,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,Total RD&D in Million USD (2010 prices and exch. rates),4141 Plant safety and integrity,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,Total RD&D in Million USD (2010 prices and exch. rates),4142 Environmental protection,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,Total RD&D in Million USD (2010 prices and exch. rates),4143 Decommissioning,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,Total RD&D in Million USD (2010 prices and exch. rates),4144 Other nuclear supporting technologies,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,Total RD&D in Million USD (2010 prices and exch. rates),4149 Unallocated nuclear supporting technologies,183.347,128.238,281.140,104.877,123.355,114.126,121.062,119.416,106.449,110.274,146.604,183.326,102.813,97.381,84.552,79.869,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,Total RD&D in Million USD (2010 prices and exch. rates),415 Nuclear breeder,385.379,366.442,805.807,330.407,458.543,487.777,336.751,60.526,92.742,79.167,60.152,32.789,5.607,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,Total RD&D in Million USD (2010 prices and exch. rates),416 Other nuclear fission,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.951,51.309,51.077
Germany,Total RD&D in Million USD (2010 prices and exch. rates),419 Unallocated nuclear fission,..,..,..,..,..,..,..,0.001,0.001,..,0.001,..,..,..,..,..,..,0.001,..,..,..,..,..,..,..,..,..,..,..,42.702,43.669
Germany,Total RD&D in Million USD (2010 prices and exch. rates),42 Nuclear fusion,89.921,162.539,168.833,128.673,163.507,164.385,184.079,187.254,191.060,179.196,180.457,176.750,180.646,183.474,158.489,135.946,146.106,160.407,179.766,90.581,180.454,160.672,126.554,163.739,163.128,160.890,160.203,156.237,169.997,190.485,173.551
Germany,Total RD&D in Million USD (2010 prices and exch. rates),421 Magnetic confinement,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,Total RD&D in Million USD (2010 prices and exch. rates),422 Inertial confinement,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,Total RD&D in Million USD (2010 prices and exch. rates),423 Other nuclear fusion,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,190.485,173.551
Germany,Total RD&D in Million USD (2010 prices and exch. rates),429 Unallocated nuclear fusion,89.921,162.539,168.833,128.673,163.507,164.385,184.079,187.254,191.060,179.196,180.457,176.750,180.646,183.474,158.489,135.946,146.106,160.407,179.766,90.581,180.454,160.672,126.554,163.739,163.128,160.890,160.203,156.237,169.997,..,..
Germany,Total RD&D in Million USD (2010 prices and exch. rates),49 Unallocated nuclear,..,..,..,..,0.003,..,0.001,..,..,..,..,..,..,0.001,..,0.001,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,Total RD&D in Million USD (2010 prices and exch. rates),GROUP 5: HYDROGEN AND FUEL CELLS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36.915,30.909,35.603,42.388,32.638,31.879,30.525
Germany,Total RD&D in Million USD (2010 prices and exch. rates),51 Hydrogen,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.421,0.665,0.464,0.575,1.719,3.094
Germany,Total RD&D in Million USD (2010 prices and exch. rates),511 Hydrogen production,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.421,0.665,0.464,0.575,..,..
Germany,Total RD&D in Million USD (2010 prices and exch. rates),512 Hydrogen storage,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,Total RD&D in Million USD (2010 prices and exch. rates),513 Hydrogen transport and distribution,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,Total RD&D in Million USD (2010 prices and exch. rates),514 Other infrastructure and systems,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,Total RD&D in Million USD (2010 prices and exch. rates),515 Hydrogen end-uses,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,Total RD&D in Million USD (2010 prices and exch. rates),519 Unallocated hydrogen,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.719,3.094
Germany,Total RD&D in Million USD (2010 prices and exch. rates),52 Fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36.915,30.487,34.938,41.925,32.064,30.160,27.430
Germany,Total RD&D in Million USD (2010 prices and exch. rates),521 Stationary applications,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.224,27.438,31.044,33.264,20.583,..,..
Germany,Total RD&D in Million USD (2010 prices and exch. rates),522 Mobile applications,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.323,2.744,2.866,6.290,8.674,..,..
Germany,Total RD&D in Million USD (2010 prices and exch. rates),523 Other applications,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.370,0.305,1.028,2.371,2.807,..,..
Germany,Total RD&D in Million USD (2010 prices and exch. rates),529 Unallocated fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.160,27.430
Germany,Total RD&D in Million USD (2010 prices and exch. rates),59 Unallocated hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,Total RD&D in Million USD (2010 prices and exch. rates),GROUP 6: OTHER POWER AND STORAGE TECHNOLOGIES,95.762,25.894,..,11.897,19.144,17.666,28.229,25.404,9.454,12.016,12.740,8.652,6.596,3.577,4.291,2.911,16.984,29.633,31.515,11.283,31.007,60.799,49.902,47.005,6.966,3.299,4.641,4.525,2.950,25.049,50.224
Germany,Total RD&D in Million USD (2010 prices and exch. rates),61 Electric power conversion,91.090,25.894,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.951,28.498,30.988,9.634,25.122,44.469,35.522,39.053,..,..,..,..,..,..,..
Germany,Total RD&D in Million USD (2010 prices and exch. rates),611 Power generation technologies,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,Total RD&D in Million USD (2010 prices and exch. rates),612 Power generation supporting technologies,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,Total RD&D in Million USD (2010 prices and exch. rates),613 Other electricity power generation,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,Total RD&D in Million USD (2010 prices and exch. rates),619 Unallocated electric power generation,91.090,25.894,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.951,28.498,30.988,9.634,25.122,44.469,35.522,39.053,..,..,..,..,..,..,..
Germany,Total RD&D in Million USD (2010 prices and exch. rates),62 Electricity transmission and distribution,2.336,..,..,..,5.898,4.061,10.336,4.139,4.254,2.514,2.548,0.779,1.897,..,0.125,0.266,..,..,..,..,3.093,11.372,10.066,6.532,..,..,..,..,..,0.327,13.882
Germany,Total RD&D in Million USD (2010 prices and exch. rates),621 Transmission and distribution technologies,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,Total RD&D in Million USD (2010 prices and exch. rates),6211 Cables and conductors,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,Total RD&D in Million USD (2010 prices and exch. rates),6212 AC/DC conversion,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,Total RD&D in Million USD (2010 prices and exch. rates),6213 Other transmission and distribution techs.,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,Total RD&D in Million USD (2010 prices and exch. rates),6219 Unallocated transmission and distribution,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,Total RD&D in Million USD (2010 prices and exch. rates),"622 Grid comm, control systems and integration",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,Total RD&D in Million USD (2010 prices and exch. rates),6221 Load management,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,Total RD&D in Million USD (2010 prices and exch. rates),6222 Control systems and monitoring,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,Total RD&D in Million USD (2010 prices and exch. rates),"6223 Standards, interoper.+grid cyber security",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,Total RD&D in Million USD (2010 prices and exch. rates),"6229 Unallocated grid comm,, control and integration",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,Total RD&D in Million USD (2010 prices and exch. rates),629 Unallocated electricity transmission/distribution,2.336,..,..,..,5.898,4.061,10.336,4.139,4.254,2.514,2.548,0.779,1.897,..,0.125,0.266,..,..,..,..,3.093,11.372,10.066,6.532,..,..,..,..,..,0.327,13.882
Germany,Total RD&D in Million USD (2010 prices and exch. rates),63 Energy storage,2.336,..,..,11.897,13.248,13.605,17.890,21.266,5.200,9.499,10.192,7.873,4.699,3.577,4.168,2.644,3.033,1.134,0.527,1.650,2.792,4.958,4.314,1.420,6.966,3.299,4.641,4.525,2.950,10.201,21.332
Germany,Total RD&D in Million USD (2010 prices and exch. rates),631 Electrical storage,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,Total RD&D in Million USD (2010 prices and exch. rates),6311 Batteries/other electrochemical storage,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,Total RD&D in Million USD (2010 prices and exch. rates),6312 Electromagnetic storage,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,Total RD&D in Million USD (2010 prices and exch. rates),6313 Mechanical storage,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,Total RD&D in Million USD (2010 prices and exch. rates),6314 Other storage (excl. fuel cells),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,Total RD&D in Million USD (2010 prices and exch. rates),6319 Unallocated electrical storage,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,Total RD&D in Million USD (2010 prices and exch. rates),632 Thermal energy storage,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,Total RD&D in Million USD (2010 prices and exch. rates),639 Unallocated energy storage,2.336,..,..,11.897,13.248,13.605,17.890,21.266,5.200,9.499,10.192,7.873,4.699,3.577,4.168,2.644,3.033,1.134,0.527,1.650,2.792,4.958,4.314,1.420,6.966,3.299,4.641,4.525,2.950,10.201,21.332
Germany,Total RD&D in Million USD (2010 prices and exch. rates),69 Unallocated other power and storage techs.,..,..,..,..,..,..,0.001,..,..,0.001,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.521,15.009
Germany,Total RD&D in Million USD (2010 prices and exch. rates),GROUP 7: OTHER CROSS-CUTTING TECHS/RESEARCH,10.511,16.927,4.380,35.075,7.347,4.975,9.244,..,0.188,2.049,2.821,2.596,7.503,25.518,26.823,8.619,15.620,13.152,11.734,9.709,16.070,18.371,11.362,156.922,156.670,152.036,145.379,139.905,137.472,31.864,31.491
Germany,Total RD&D in Million USD (2010 prices and exch. rates),71 Energy system analysis,..,5.269,..,6.433,5.588,4.163,..,..,0.188,2.049,2.821,2.596,7.503,7.074,4.703,1.044,1.517,2.268,2.257,0.988,1.886,1.458,1.581,0.568,0.466,1.616,5.412,3.278,4.711,5.841,6.192
Germany,Total RD&D in Million USD (2010 prices and exch. rates),72 Basic energy research not allocated,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,Total RD&D in Million USD (2010 prices and exch. rates),73 Other,10.511,11.660,4.380,28.642,1.759,0.812,9.244,..,..,..,..,..,..,18.442,22.121,7.576,14.102,10.885,9.477,8.721,14.184,16.913,9.779,156.355,156.204,150.421,139.967,136.626,132.760,26.024,25.299
Germany,Total RD&D in Million USD (2010 prices and exch. rates),TOTAL BUDGET,2207.174,2353.242,2976.926,1541.693,1809.238,1724.379,1275.140,967.453,852.445,744.257,778.980,746.624,585.470,569.106,455.424,390.746,422.621,383.252,412.030,275.007,396.291,426.465,380.379,536.234,520.385,547.956,551.298,566.698,646.029,797.138,807.844









